item,ave_score,ave_discounted_score
1218,4.047916771900598,4.045716771900603
1232,3.781188910947791,3.7795889109477923
1233,4.335796173849226,4.327796173849238
1237,4.274321157947949,4.270721157947944
1243,4.062823836052681,4.059623836052667
1248,4.299350383773497,4.2959503837735
1249,4.203990606130552,4.196990606130563
1274,3.9214087671739986,3.9136087671739914
1284,4.180675922822964,4.1778759228229605
1425,3.39414844411012,3.3925484441101155
1464,3.5228994249507837,3.519499424950786
1711,3.376356418135297,3.3715564181353015
1809,3.975751564137172,3.9745515641371774
1859,3.763730393412858,3.763130393412861
1884,4.125179470865836,4.115979470865853
1960,3.8645618165730293,3.8593618165730224
2579,3.8852268468490165,3.884026846849018
2686,4.118506765019929,4.114706765019922
2726,4.063021709463584,4.061221709463581
2730,3.828499701204922,3.82709970120492
2912,3.9951593161952617,3.9923593161952557
3030,4.23423496999484,4.231634969994838
3181,3.932425985357828,3.9312259853578304
3265,4.027210254540677,4.0254102545406765
3822,3.981256284934273,3.9804562849342733
4235,4.059694604506566,4.055094604506562
5333,3.639973302706282,3.6393733027062845
6234,3.6996431482893253,3.699443148289324
6387,3.764316165445105,3.763716165445109
6721,3.6206383237573307,3.619238323757325
6773,3.870959124109243,3.866559124109242
6790,3.7020374734587578,3.701437473458752
6857,3.900382123630911,3.897782123630911
6920,3.7020828534836596,3.7014828534836637
6989,3.702176810811296,3.7013768108112965
7064,3.565698323879394,3.5644983238793957
7069,3.701476696535902,3.700676696535904
7123,3.6675901261837107,3.6657901261837136
7587,3.926404643552274,3.925604643552277
7924,3.6996430470771666,3.6994430470771604
7932,3.763901460693316,3.7633014606933153
8012,3.7651863844909936,3.7645863844909884
8228,3.794494446759637,3.791094446759633
8370,4.0298870540361085,4.02748705403611
2405,3.145834883991583,3.1416348839915815
3556,3.928765246404179,3.92356524640418
4855,3.9249533239484604,3.9209533239484564
5064,3.9855502612668303,3.979150261266827
5791,3.91891549073356,3.915715490733553
31696,3.668395354664224,3.661395354664227
35836,3.7338337328243636,3.7190337328243674
47610,3.9491862176926,3.9405862176926094
57368,3.577711321216331,3.5723113212163327
61024,3.8538703699703816,3.8476703699703805
61132,3.699392458981711,3.6927924589817067
86882,3.7551412275310847,3.7501412275310844
102407,3.6039408337154706,3.599940833715466
132660,3.772417355555903,3.7720173555559144
122912,4.0639544534408145,4.061354453440811
122916,4.119248777789804,4.115248777789814
176371,3.939349982850569,3.9357499828505675
187541,3.4761585491496425,3.475358549149649
187593,3.96643432274642,3.964034322746417
238,3.842463217098689,3.8420632170986897
421,3.494902378226958,3.4925023782269604
808,3.700772185442025,3.7003721854420224
969,4.1119440728968275,4.10514407289683
1083,3.611608910325459,3.6104089103254613
1262,4.266162106061624,4.257562106061622
1287,4.085040570352441,4.078240570352431
1387,4.1675649640021275,4.149364964002121
1592,3.2006235506263456,3.199823550626339
2032,3.44761660503272,3.4474166050327164
2142,3.1700123025301727,3.168012302530169
2151,3.839486355080454,3.8382863550804607
2311,3.7701171637703617,3.7667171637703682
2530,3.1387986231046825,3.1351986231046824
2532,3.201361763496595,3.1989617634965968
2876,3.4476600537760524,3.447460053776051
2886,3.1245399631461725,3.1241399631461766
3037,4.239151020304056,4.234351020304056
3350,3.8272763497172706,3.8266763497172684
3451,4.425410345230815,4.4232103452308165
3519,3.3838088711814196,3.382608871181415
3654,3.899600192781939,3.8970001927819435
3791,3.464696542109716,3.461496542109716
3836,4.182544525819597,4.179544525819601
23,3.416427303854294,3.4132273038542937
147,3.6819004154962065,3.6789004154962104
211,3.700941317885204,3.7005413178852153
428,3.879692484396573,3.876092484396575
456,3.813532193231807,3.8127321932318035
481,3.432287298975012,3.4284872989750017
507,3.6190176967868477,3.6164176967868533
635,3.5578114386755075,3.5574114386755062
714,4.0515183979604465,4.048518397960457
851,3.3379920637072527,3.3367920637072523
1120,3.73555635411253,3.730156354112529
1171,3.590820102460376,3.5874201024603805
1253,3.9720919758199136,3.967091975819905
1271,3.7063142928551085,3.70031429285511
1303,4.116735908724949,4.11333590872495
1459,3.114385737845453,3.111985737845454
1480,3.6094729998212345,3.6072729998212365
1678,3.70554882928825,3.7035488292882532
1785,3.904506054379841,3.903506054379834
2021,3.6397127055868586,3.6323127055868554
2231,4.02187195529073,4.014671955290719
2272,3.485366888665146,3.4849668886651477
2358,3.7838510982003233,3.7836510982003264
2618,3.6525786501965136,3.6515786501965133
2841,3.723670292142472,3.720070292142473
2908,3.752910761374703,3.745110761374704
2952,3.734651127408199,3.732251127408199
3020,3.727509272091427,3.724109272091426
3100,4.056179940580995,4.051779940580999
3105,3.8532799447151684,3.8488799447151676
3107,3.5439714751363405,3.5393714751363428
3169,3.602318225220545,3.601318225220543
3178,3.728110233757911,3.7249102337579085
3198,4.021349009973083,4.01854900997308
3246,4.203188548125521,4.200188548125526
3250,3.4905164700206615,3.4887164700206617
3252,3.7820595375023,3.7766595375023013
3256,3.7167224750019914,3.7105224750019983
3260,4.05774614909114,4.0553461490911324
3271,3.8413510049759223,3.8379510049759245
3272,3.6655069908158193,3.663906990815823
3360,3.8708241284732825,3.866424128473285
3543,3.8902402926918995,3.887440292691898
3783,4.017974168337863,4.015774168337856
3950,3.744190377749731,3.7425903777497336
3980,3.625389237836246,3.6225892378362476
4047,3.8129904653509925,3.811190465350992
4211,3.839626691988082,3.8384266919880807
4238,3.433266241412749,3.4298662414127565
4251,3.4487934241346845,3.4485934241346827
4343,3.311820421546308,3.306420421546307
4626,3.7012471578501205,3.7008471578501196
4688,3.6390647593764713,3.6384647593764705
4772,3.7000859563353345,3.69988595633534
4787,3.6047225012642787,3.6027225012642776
5009,3.3950642228258454,3.3934642228258514
5010,3.978880446938312,3.968880446938312
5055,3.280464198860023,3.2788641988600205
5152,3.5741873746470714,3.570587374647071
5267,3.55584480448148,3.5534448044814813
5292,3.91172511272996,3.910325112729967
5329,3.6029436396536387,3.600943639653638
5446,3.7871706352635517,3.78577063526355
5577,3.821251914034775,3.8188519140347768
5632,3.751914832873279,3.7509148328732764
5682,3.6293952323885845,3.6289952323885877
5747,4.164888854004413,4.163488854004415
5945,3.4315209375489237,3.4263209375489234
5955,3.7410575103323147,3.7392575103323162
6281,3.389716784709072,3.383316784709071
6428,3.5580877478937016,3.5576877478936995
6537,3.2895774405511777,3.280577440551173
6552,3.7929219949996154,3.7905219949996147
6565,3.858661841344386,3.8550618413443862
6617,3.991276987735994,3.989476987735994
6796,3.8775357665256824,3.873935766525681
6817,3.616324471438561,3.616124471438565
6867,3.765072101816635,3.7626721018166394
6884,3.557977522615551,3.5575775226155506
6947,3.824555306624931,3.8173553066249317
6953,3.5358414529536306,3.530841452953627
6957,3.593705008738756,3.5885050087387524
6974,3.430578970008601,3.4293789700086017
6993,3.8999497476351728,3.8973497476351744
6997,3.558318553675256,3.557918553675262
7009,3.639096891258007,3.6384968912580096
7025,3.773382864720956,3.7729828647209542
7090,4.0793220509634125,4.0717220509634
7263,3.6039306751982174,3.601930675198217
7481,3.926183604888756,3.925383604888756
7649,3.3507519848547385,3.3497519848547417
7706,3.98139439375596,3.980594393755959
7841,3.7725733389166716,3.7721733389166783
7842,4.094245204888594,4.093445204888605
7884,3.629313206661189,3.6289132066611898
8010,3.783859130587407,3.783659130587407
8132,4.24190866091694,4.240108660916942
8378,3.783864702635316,3.7836647026353103
8493,3.474086654564274,3.4728866545642774
8495,3.5325573259494942,3.5323573259494974
8633,3.745286636868162,3.7438866368681563
8810,3.181258564213427,3.1778585642134294
8874,4.171315895545716,4.1559158955457205
8914,3.9292227936673627,3.9258227936673533
8937,3.744474250886755,3.7428742508867487
8951,3.4774508586709976,3.4766508586710017
8977,2.8328053099579082,2.830805309957906
8982,3.513650711181337,3.5130507111813407
8983,3.7232043075326198,3.7182043075326203
26649,3.7735431458236004,3.7731431458236018
26695,3.700062685632211,3.6998626856322105
26750,3.6299181613623137,3.629518161362312
26812,3.4866301336827807,3.4862301336827812
26901,3.532559194142652,3.5323591941426495
27408,3.63914830792237,3.6385483079223726
27450,3.532555922786956,3.532355922786953
27788,3.3956739729360392,3.3940739729360363
27793,3.126935862913433,3.126535862913431
31101,3.701131141309128,3.700731141309125
31116,3.827708658326312,3.8271086583263068
31225,3.45379032756629,3.4523903275662886
31420,3.510623331274882,3.5090233312748857
33166,4.057072244152335,4.047072244152343
33558,3.616321639726679,3.6161216397266815
33660,4.1572871287391155,4.153887128739108
34536,3.5762126388824638,3.5756126388824616
36517,3.679679103377145,3.6770791033771446
36527,3.7458312466151598,3.7444312466151572
37731,3.8462069119644466,3.8444069119644477
37739,3.60291556159155,3.601915561591545
38886,3.669146064214162,3.667346064214163
39381,3.74399269023572,3.7423926902357207
39444,3.634211309310153,3.6324113093101533
40278,3.8417207354760863,3.838320735476087
40414,3.803490850322305,3.8024908503223043
40583,3.7278453809712246,3.724645380971223
41569,3.6083409583800656,3.600340958380067
41863,3.953659792966535,3.952659792966537
42004,3.7037076114864873,3.7025076114864897
43396,3.870785218446243,3.869385218446242
43921,3.6035935113487003,3.6025935113486955
43928,2.5615625562722153,2.558962556272216
43936,3.380599669477756,3.3787996694777562
44195,4.168882649130023,4.161682649130028
44204,3.5911217424609934,3.5903217424609943
44761,3.9720466619671915,3.9696466619671864
45658,3.4488364878903073,3.448636487890305
46723,3.7033074928089307,3.6971074928089327
47629,3.872174494885287,3.869574494885295
47644,3.410555759800811,3.4091557598008198
47894,3.8142352417043646,3.8134352417043664
48326,3.513756998961316,3.5131569989613096
48385,3.54939469518691,3.536394695186911
48738,4.083433415560782,4.079433415560784
48879,3.629362647388509,3.628962647388506
49265,3.7838567379053587,3.783656737905354
49530,3.9345339385357114,3.923933938535711
49822,3.4936057854744624,3.492205785474464
49961,3.8144128813132707,3.813612881313269
50068,3.862627329650129,3.8592273296501314
50442,3.470497116223928,3.46889711622393
51080,3.742450255588756,3.7408502555887564
51255,4.159981162747816,4.147781162747827
51471,3.616325616048834,3.616125616048836
51935,4.002920878603036,3.9979208786030362
52042,3.5325576691545324,3.532357669154527
52241,3.567617072919286,3.5664170729192883
52328,3.810852580263009,3.8080525802630105
52952,4.012129414751099,4.01052941475111
53123,3.9910860472807435,3.9892860472807428
53550,3.6397476790001533,3.639147679000147
53953,3.4160253262336115,3.4110253262336077
54736,3.896513288751667,3.8949132887516678
54962,3.532560210218939,3.5323602102189366
54997,4.170900155547724,4.165900155547737
55080,3.6292793580052582,3.6288793580052543
55094,3.7013157735427136,3.7007157735427114
55116,3.3880128300329444,3.3874128300329476
55274,3.485969615695136,3.485569615695135
55363,4.103719119260565,4.101719119260554
55721,4.23862310778978,4.236623107789778
55908,4.125822640193707,4.124222640193708
56145,3.647971355336345,3.645171355336346
56587,3.511046595433226,3.508446595433224
56607,3.639078322389863,3.638478322389863
56921,3.8529486733413543,3.851948673341345
58293,3.085080337663342,3.0816803376633457
58803,3.89858977685194,3.894989776851941
59018,3.867617968414557,3.8674179684145575
59129,3.2715692256419096,3.2711692256419065
59387,4.016299198680765,4.014099198680763
60046,3.700090613549232,3.699890613549239
60389,3.7838582878830067,3.783658287883004
60647,3.5325815242624485,3.532381524262445
60674,3.5325567856039433,3.5323567856039406
60735,3.532576751352788,3.532376751352791
60753,3.7003972658816124,3.699997265881614
60941,3.4237525553772246,3.4229525553772255
60943,3.867624925536387,3.867424925536379
61011,3.4487933766778913,3.448593376677888
61167,3.783858694388151,3.7836586943881514
61210,3.7000944099986377,3.6998944099986395
61236,3.452288610264838,3.451288610264832
61248,3.523295374172038,3.521495374172038
61350,3.260721498380833,3.2601214983808378
61352,3.647265301535079,3.6464653015350823
61628,3.448848109035314,3.4486481090353127
61986,3.616325553592223,3.6161255535922225
62374,3.888592108884696,3.886392108884696
62376,3.4504730145485265,3.4498730145485332
62394,3.199561405194404,3.198961405194404
62792,3.557648048990042,3.557248048990041
62799,3.6163258141536314,3.6161258141536274
62849,3.9000053417720233,3.897405341772016
63033,3.7000907484467485,3.6998907484467494
63062,3.665210418205184,3.663610418205179
63433,3.701901602017183,3.7011016020171774
64030,3.2471682769964616,3.245968276996454
64497,3.283862635623609,3.28246263562361
64716,4.142481174612617,4.140281174612619
64983,3.6414584217101,3.639258421710105
64997,3.557917987004673,3.557517987004672
65216,3.9535485349804187,3.952148534980419
65682,3.7849160119696847,3.7835160119696813
65982,3.639756498292383,3.6391564982923845
67534,3.4851086009731196,3.4847086009731183
68205,3.355210985619311,3.3536109856193153
69849,3.577385712006663,3.5767857120066577
70336,3.162337652598989,3.160737652598989
71106,3.751668094615595,3.7506680946155955
71135,3.6525898408786452,3.651589840878655
953,4.188361412678974,4.176761412678957
1204,4.424821991666263,4.415821991666274
1242,4.298236546196825,4.290036546196826
1772,3.140823528235057,3.138423528235061
1792,3.3079173055921722,3.303317305592173
1939,4.051032852163103,4.0494328521631004
1945,4.273264082429671,4.268464082429676
2301,3.8006364306539866,3.7974364306539883
3363,4.009828433688206,4.0012284336881985
4980,3.361595301232951,3.357595301232948
7156,4.28788934933532,4.285289349335325
7379,3.7018782187307666,3.700678218730767
26554,3.9152099435933145,3.9148099435933137
26729,3.8543104606833665,3.8533104606833715
64620,3.988747169569183,3.9869471695691803
87306,3.7786994102991094,3.7744994102991054
98961,4.150866530561069,4.148066530561081
96821,3.967306468345445,3.96330646834545
605,3.3677320556509844,3.365732055650982
612,3.15454733660933,3.1533473366093387
1099,3.6441228627841715,3.6433228627841747
1231,4.0000001529022935,3.9956001529023037
1353,3.6450154721138976,3.644215472113899
1361,4.021806331285021,4.020606331285011
1363,3.7022512902502536,3.7012512902502466
1393,3.7774640633608834,3.7604640633608803
74,4.008733936365404,4.007133936365406
78,3.638005132643281,3.637405132643278
194,3.8299610526384686,3.8263610526384673
203,3.645640793778162,3.6412407937781652
246,4.3795377517432,4.373737751743201
471,3.7473233929764005,3.7393233929764103
786,3.3298997855383647,3.317099785538367
1104,4.485623783097303,4.481623783097309
1429,3.761222339468301,3.7572223394683064
1458,3.782984152730537,3.78278415273054
28,4.205769605109409,4.203569605109412
94,4.0029335610314645,4.000933561031471
249,3.8780654067842115,3.8744654067842124
307,4.028844189469176,4.024044189469172
308,4.125737647981209,4.121737647981209
322,3.736795119045486,3.7347951190454878
385,3.7831085743786845,3.7829085743786837
446,3.9168527226841166,3.915052722684117
452,3.512478650760111,3.5118786507601123
562,3.7436430167475816,3.739043016747574
580,3.3498921970267554,3.3488921970267578
613,3.510206244308645,3.5086062443086456
715,3.7648911776941243,3.764291177694115
805,3.8355662243923607,3.82856622439236
994,4.172696562560469,4.170496562560467
1027,3.294280383148922,3.288680383148923
1056,3.450432531583924,3.449032531583923
1177,3.975825333770125,3.9746253337701285
1280,4.240769481072677,4.238969481072674
1365,3.7479006770306253,3.746700677030625
1399,3.5012897224809856,3.500289722480983
1446,4.246697141844715,4.245297141844708
1476,3.73658838372015,3.7313883837201463
1487,3.451238556910929,3.4502385569109326
1537,3.92495762006468,3.9223576200646804
1545,3.987924896091387,3.9875248960913834
1621,3.627678185927174,3.627278185927177
1633,3.9535683948901412,3.9525683948901347
1643,3.85314929704812,3.852149297048117
1672,3.6150048542814797,3.6126048542814773
1673,4.216576535729837,4.208776535729843
1799,3.6496810983780974,3.647081098378094
1801,3.6989391766737127,3.693939176673707
1841,3.615324020780234,3.6151240207802386
2112,3.5098108917502078,3.5082108917502106
2310,3.7642215365895386,3.763621536589534
2333,3.9806181351167274,3.9798181351167266
2357,4.203953331674601,4.202753331674606
2391,3.942848109266248,3.938448109266242
2443,3.6254711160148934,3.623871116014891
2501,3.9162942867830366,3.910294286783036
2690,3.837465749461018,3.8354657494610214
2875,3.3353584856148877,3.3333584856148883
2943,3.953218168024673,3.9526181680246752
3997,2.523246281993072,2.520846281993077
5146,3.4518691354717443,3.4500691354717428
5449,3.220358833548824,3.215958833548827
6242,3.6715939834209053,3.669393983420894
6567,3.7011816620157014,3.700581662015691
6618,3.955956318428789,3.9525563184287913
26606,3.916068265419266,3.9156682654192685
27193,3.870276057777324,3.869476057777318
27728,3.1981571472742574,3.1975571472742628
27801,4.058269581292577,4.055869581292586
31184,3.8263828320622086,3.8257828320622167
44974,3.7030466630284864,3.700646663028491
544,3.048551055083022,3.046951055083026
2269,3.3964879077015464,3.3948879077015457
2735,3.1067111923053936,3.1035111923053913
2794,3.0545234206814125,3.051523420681412
3066,3.956495720576857,3.9550957205768533
3270,3.2028272515170424,3.2004272515170418
3347,4.135533119118,4.133733119118004
3362,4.0837041303454455,4.0761041303454375
3766,2.928306343540042,2.927106343540043
3861,3.05623775382538,3.0524377538253797
4220,3.6526195039473732,3.6516195039473707
5093,3.235845707717276,3.2340457077172733
5312,3.3280542356931573,3.3266542356931534
6662,3.674929443259134,3.67272944325913
585,3.024209007871515,3.0170090078715153
2342,3.8445358812232335,3.844135881223233
3019,4.13743477507209,4.135434775072088
82,3.935579319267846,3.9339793192678454
121,3.84365833272819,3.8432583327281895
199,3.979857009394912,3.979057009394919
228,3.2607434989642416,3.260143498964243
306,4.252064440122006,4.248864440122014
514,3.6389466526990724,3.6353466526990723
685,3.8428930858875274,3.842493085887528
3285,3.321213610689715,3.3148136106897117
3968,3.340262663285357,3.3348626632853597
4890,3.299914026339806,3.29371402633981
6708,3.8915943945931533,3.884794394593154
6763,3.077634081830405,3.076234081830408
7173,3.320425997766781,3.3156259977667792
7444,3.454507314938431,3.450307314938433
8981,3.872083543394962,3.8688835433949618
54001,4.031459728501027,4.0198597285010225
55280,3.7439166105413135,3.7423166105413097
56941,3.423133363889133,3.420933363889128
59725,2.954142303290185,2.951942303290183
61240,4.025155116033405,4.021755116033408
65230,3.4409670450512184,3.4381670450512165
71033,3.9121654850273213,3.9107654850273255
85774,3.838930105691549,3.8377301056915467
86781,4.155177501998359,4.154177501998365
87869,3.6496287689702283,3.644828768970223
89759,4.016807288273823,4.016207288273827
93840,4.127028379555992,4.1226283795559855
96829,4.23759624141336,4.235596241413355
97921,3.8881981688447134,3.8821981688447216
100714,3.7010630002240195,3.70046300022402
101525,3.7034580944113444,3.702458094411348
103980,3.6477676468250877,3.6469676468250856
111659,3.131225072273217,3.1280250722732164
111921,3.6342132199774144,3.6324132199774155
112290,3.9578699219336397,3.9544699219336374
115569,4.22446327029973,4.220863270299734
116897,4.2041504954659255,4.2021504954659274
125916,2.758974279890376,2.758374279890374
128360,3.897912168269589,3.8943121682695887
136864,2.8186388860731393,2.8154388860731365
122,3.058677564824329,3.055477564824332
144,3.584525616100837,3.582125616100839
227,3.1751428224550025,3.1707428224550047
408,3.5574037747616174,3.5570037747616188
413,3.0995326044721954,3.0943326044721933
418,3.556514849671821,3.5561148496718213
424,3.072758647182743,3.0721586471827442
433,3.239920214113118,3.238320214113117
436,3.158691638862773,3.157291638862773
459,3.0188296875626826,3.017629687562687
550,3.651748531141211,3.650748531141214
639,3.477859901051204,3.4770599010512067
782,3.3953895497046696,3.393789549704666
1191,3.701975288670465,3.7007752886704632
1343,3.938949429303897,3.9339494293039077
1431,2.915892192904804,2.912692192904803
1453,3.0740213901869398,3.07342139018694
1468,3.251474955115231,3.250474955115229
1488,3.202383715752679,3.1993837157526825
1513,3.2420085010408823,3.2362085010408808
1667,3.000459906190123,2.9994599061901193
1726,3.117915464833669,3.115315464833672
1810,3.7036316454361335,3.7014316454361333
1835,3.61151326282553,3.60811326282553
1975,3.1176454037707413,3.1162454037707454
1976,2.951261979299136,2.9498619792991403
2146,3.4879973906141712,3.484797390614168
2155,3.779619580509749,3.7780195805097465
2236,3.3811717255401335,3.3793717255401337
2297,3.809095473237969,3.8062954732379626
2306,3.2018239941506126,3.200623994150617
2352,3.98238565630236,3.9773856563023617
2404,2.5840566469627784,2.5816566469627777
2433,3.3893902604003037,3.3871902604003084
2497,3.3819390464313597,3.380739046431359
2500,2.8239453501175413,2.822545350117539
2505,3.2650695182021474,3.261469518202149
2568,3.5082511902859714,3.5066511902859743
2574,2.8785308335633806,2.8773308335633754
2598,3.149483423049253,3.1444834230492495
2702,3.627532485507292,3.6245324855072885
2713,3.112028281174662,3.1096282811746643
2771,3.5900050774761088,3.5892050774761084
2795,3.8323682302330533,3.8271682302330556
2796,3.0784364843029457,3.076236484302944
2805,3.2860485909447332,3.2814485909447324
2827,2.8562258766606035,2.85402587666061
2861,3.624641040892207,3.6230410408922045
2871,4.0456866484278144,4.039686648427813
2890,3.8897457371429676,3.8807457371429686
2906,3.156403405393334,3.1550034053933267
3098,3.824773370868013,3.819973370868012
3120,3.70082781348096,3.700427813480956
3142,3.588679187275455,3.587879187275454
3177,3.5651718316511447,3.563971831651147
3186,3.67574206429203,3.670142064292029
3208,2.8929305744078224,2.8913305744078195
3259,3.452607755165051,3.4504077551650476
3261,3.482283657510702,3.480083657510705
3298,3.8767574718962523,3.872557471896259
3326,3.5752266733045746,3.5746266733045773
3502,3.7025164966470667,3.701916496647068
3552,4.000406321248569,3.99000632124857
3646,2.6788621233265415,2.675462123326533
3694,3.269260998373095,3.2688609983730954
3695,3.269314450040533,3.2689144500405334
3764,3.101124650091487,3.1001246500914856
3824,2.9487436404802136,2.946543640480215
3841,3.3374198371566415,3.3362198371566407
3946,3.199427459232244,3.1984274592322457
3987,3.109206454785806,3.1080064547858055
4008,3.7317146145726308,3.729114614572624
4041,3.809664126357185,3.80686412635719
4062,3.6268822712485247,3.625282271248516
4067,3.6459336524596027,3.6451336524596014
4084,3.2015669496358803,3.1977669496358794
4102,3.7023425097281404,3.7011425097281485
4132,3.163185277219626,3.1615852772196247
4153,2.9364168482808948,2.934016848280889
4155,3.586684180536187,3.585084180536182
4207,3.135520895764652,3.1349208957646493
4280,3.7380308719778217,3.7362308719778223
4293,3.25633129259282,3.2555312925928184
4317,3.3254329116943437,3.324832911694346
4321,3.5891740778966197,3.582974077896624
4322,3.8714982325123826,3.8694982325123792
4333,3.503424247286865,3.5014242472868653
4349,3.8566339742679947,3.855033974267994
4351,3.5118727933265856,3.5086727933265833
4359,3.6276146170091095,3.626014617009106
4361,3.637070521597493,3.630670521597489
4396,3.2008900848322916,3.1988900848322923
4442,3.3872604791410783,3.3866604791410753
4466,3.4132193373391817,3.412819337339177
4477,2.7385632988549107,2.7369632988549104
4482,3.5760439730735962,3.575443973073591
4487,3.328937422843872,3.32673742284388
4509,3.40284114883269,3.4018411488326947
4516,3.55721249884881,3.556812498848814
4541,3.700625645915372,3.70022564591537
4564,3.3393349953934153,3.33813499539342
4565,3.413217296898571,3.412817296898577
4577,3.8268815256045303,3.826281525604536
4623,3.762614762269029,3.7586147622690294
4629,3.1977101692961765,3.197310169296174
4654,3.284904608090513,3.283504608090514
4679,3.260247310911509,3.257647310911509
4686,2.866401357197869,2.865601357197865
57,3.432841715466996,3.4312417154669874
259,3.5489312355829297,3.5479312355829293
484,3.5548886660539063,3.5544886660539
519,2.8146424762731237,2.810442476273117
828,3.606677786709878,3.605477786709875
1105,4.137881642525912,4.137281642525901
18,3.8640305390110146,3.8600305390110132
663,3.5583610253565827,3.555961025356588
737,3.0210922514538785,3.017092251453876
833,2.8819891434240676,2.880789143424071
836,3.222717682283815,3.2193176822838123
889,3.7832375828935003,3.783037582893498
69,3.9235596521498537,3.9195596521498515
934,3.522238196152944,3.519838196152944
1005,2.8916353677948443,2.890035367794845
1033,3.762183651707779,3.758183651707779
1390,3.1660651093066994,3.1642651093067005
1442,3.699910539172548,3.698910539172553
1615,3.359850031643346,3.3576500316433346
1642,3.198075651560307,3.197675651560308
1753,3.777859699940302,3.7746596999402993
1769,3.2795056402973555,3.2767056402973562
1863,3.0757262609194105,3.0743262609194124
1866,3.369446008586045,3.3680460085860364
1934,3.826478459140748,3.82587845914075
2042,3.2009736239598316,3.1997736239598384
2064,3.9939142425574277,3.9877142425574266
2106,3.802752865357828,3.8017528653578174
2124,3.517152319306107,3.509552319306109
2195,3.53731186617224,3.535911866172241
2431,3.5947938736537983,3.5893938736538007
2504,3.5196523722156905,3.518452372215686
2718,3.501545340902259,3.4995453409022614
2731,4.056364347170135,4.0539643471701385
3004,3.0442709012371214,3.0420709012371194
3196,3.8486830571826327,3.846883057182633
3249,3.4519505327157343,3.4501505327157345
3268,2.5125429831878923,2.5103429831878885
3274,3.6139175309745624,3.611517530974561
3385,3.2795672707006895,3.2779672707006893
4104,2.6491264961617,2.6481264961617006
4502,2.8655392659537466,2.8647392659537454
4929,3.2004726054705914,3.199672605470591
4958,3.499686550411395,3.495686550411391
4974,3.018585722072633,3.0157857220726343
5151,3.3095792295499447,3.3059792295499455
5220,2.9665931705116413,2.964593170511641
5283,3.2215935113927205,3.217193511392721
5307,3.615149325409282,3.6149493254092833
5308,3.1616452705724454,3.157845270572444
5500,4.173127908587825,4.171127908587828
5528,3.686690126349316,3.68289012634932
5568,3.325266353625871,3.3238663536258715
5582,3.202572567942696,3.200972567942694
5585,2.9270216654157855,2.925821665415787
5589,3.512888858892726,3.5122888588927252
7294,3.5893411999112783,3.588541199911277
33495,3.202413804395423,3.2010138043954157
53993,3.005396142470437,3.0027961424704386
391,3.867870273044442,3.8676702730444408
2121,2.951500825556139,2.950100825556142
2942,3.2229771982283966,3.219777198228394
3844,3.597724712626444,3.595924712626445
3969,3.653260285754902,3.6480602857549016
4474,3.4039319100951078,3.4029319100951083
4975,3.6314358910346884,3.622635891034687
5108,3.295422194724536,3.2932221947245335
6765,3.5588141746351205,3.55701417463512
7160,3.725914935747918,3.7225149357479195
8966,3.4724813496677576,3.4708813496677595
45950,3.760102018740726,3.7575020187407286
47423,3.95483998616733,3.9538399861673335
51931,4.006302972093709,4.005302972093703
53894,3.864736696732314,3.8619366967323256
63876,3.7335036683013363,3.7313036683013365
68932,3.7012401698113013,3.700840169811302
69712,3.78396476719808,3.7837647671980843
72395,3.702550174665937,3.701950174665936
79242,3.3843707467248634,3.3831707467248635
82767,3.700055789955064,3.6998557899550613
96567,3.7839357399907376,3.7837357399907328
96811,3.9301650517121685,3.928965051712169
97923,3.704177520528712,3.7023775205287137
100383,3.930475848206898,3.9292758482068986
106100,4.069033515114792,4.06563351511479
108729,3.702767507882817,3.7013675078828165
112804,3.828308935912141,3.827708935912141
117881,3.854536382341015,3.8535363823410154
132424,3.199570704642403,3.1991707046424094
137337,3.7024197055253616,3.701619705525361
140174,3.746213672728158,3.7446136727281534
140247,3.58933396034282,3.588533960342816
140715,4.121293146671496,4.119893146671495
145839,3.326810430373278,3.3262104303732785
146656,3.859675068399505,3.858075068399505
159817,4.122260268019252,4.120860268019247
163645,3.974241855548754,3.972641855548755
166643,3.9045834296624418,3.9025834296624424
171011,4.053372086075799,4.052372086075788
1320,3.3823541492531164,3.3729541492531157
5882,3.7405041835114785,3.7389041835114782
8371,3.5405927392643965,3.5359927392643997
909,4.094113334525543,4.088713334525542
1251,4.126732089286924,4.123932089286924
1273,4.081268289618569,4.079068289618575
1289,3.954062353876444,3.9518623538764386
2164,3.2813213489911117,3.281121348991112
2553,3.4749155215739282,3.4737155215739297
2732,4.205181203318287,4.204181203318297
2925,4.004697980416187,4.003697980416186
3221,3.8035558759227004,3.8025558759227023
3415,3.9530037091681383,3.9524037091681383
3730,4.2495595312439445,4.246159531243945
4282,3.700357748218627,3.700157748218625
4399,3.7733332351541464,3.772933235154144
4658,3.7003457355884346,3.7001457355884324
4914,3.9736830662156692,3.9720830662156668
4928,3.5363468860475917,3.5355468860475936
5004,3.7049853201145795,3.703585320114574
5021,3.4516363383725435,3.4510363383725413
5810,3.5115734932887848,3.5033734932887874
5932,3.7734178025735092,3.7730178025735035
6239,3.4862674126475577,3.4858674126475555
6663,3.653370372734427,3.65237037273443
6666,4.104807150260704,4.103807150260706
6975,3.5501973248795635,3.5491973248795596
7063,4.012155341079909,4.010555341079917
7206,3.8277887073031422,3.82718870730314
7247,3.673760331220947,3.6715603312209466
